rank,name,team,obpr,dbpr,bpr,poss,box_obpr,box_dbpr,box_bpr,adj_team_off_eff,adj_team_def_eff,adj_team_eff_margin,plus_minus,players,color_O,color_D,color_Diff
928,Gavin Griffiths,Temple,0.0699485,2.06581,2.1357585,1426,0.686251520664045,2.09617272378117,2.78242424444522,107.362643424172,105.053510500442,2.30913292372956,67,2107279,#FFFEFD,#FFDBAF,#FFF1DF
929,Elias Rapieque,Kansas State,1.22798,0.906533,2.134513,580,0.786329638150045,0.823507086172683,1.60983672432273,115.337097253274,104.024654763628,11.3124424896462,27,2510655,#FFF3E4,#FFEFDC,#FFF1DF
930,Will Hornseth,Northern Iowa,1.04261,1.09078,2.13339,1436,2.08784999204799,0.447850098936466,2.53570009098445,104.972361777268,95.4946286883104,9.47773308895726,122,2279660,#FFF4E8,#FFECD5,#FFF1DF
931,Brandin Cummings,Pittsburgh,3.14741,-1.01549,2.13192,805,2.96850360959231,-0.156483386257815,2.8120202233345,113.0086113504,108.910040673745,4.09857067665567,-6,2295729,#FFE0B9,#D0E2F1,#FFF1DF
932,Ahmad Robinson,UAB,1.06609,1.06076,2.12685,1100,0.876017854983696,0.543929718929977,1.41994757391367,107.754225887782,103.154736184277,4.59948970350543,62,2117051,#FFF4E7,#FFECD6,#FFF1DF
933,Daniel Jacobsen,Purdue,0.86406,1.26118,2.12524,780,3.00287777787085,2.43755126276794,5.44042904063879,118.333496836576,104.143536052803,14.1899607837737,11,2334062,#FFF6EC,#FFE9CE,#FFF1DF
934,Hamad Mousa,Cal Poly,2.67657,-0.558917,2.117653,1798,3.32197430921166,-0.00356122767031872,3.31841308154134,107.722504043195,112.203965505941,-4.48146146274635,-36,2305451,#FFE5C4,#E5EFF7,#FFF1DF
935,DJ Armstrong,UMBC,1.94623,0.166388,2.112618,1642,2.68791688290894,-1.65195593164367,1.03596095126528,105.225940598259,103.074155078229,2.15178552003006,213,2169823,#FFECD4,#FFFCF8,#FFF1E0
936,Jaiden Glover-Toscano,Saint Joseph's,1.56703,0.545564,2.112594,1578,2.11525831690782,-0.0684086335758653,2.04684968333195,106.522942350374,100.109905091565,6.41303725880853,83,2322672,#FFEFDC,#FFF5EA,#FFF1E0
937,Tavarus Webb,Georgia Southern,2.50507,-0.395084,2.109986,2037,2.65491980430285,0.455969771793915,3.11088957609677,108.128653242873,113.695166343627,-5.56651310075382,3,1740096,#FFE6C7,#ECF3F9,#FFF1E0
938,Cian Medley,Kent State,1.87323,0.231864,2.105094,1844,1.22836610315345,0.0403773868842527,1.2687434900377,111.783650919176,107.396750127265,4.38690079191151,129,2134408,#FFECD5,#FFFBF6,#FFF1E0
939,All Wright,Xavier,2.79335,-0.692759,2.100591,1296,3.2821405458092,-0.148380002367262,3.13376054344194,113.396117796989,107.304602726181,6.09151507080834,-11,2324122,#FFE3C1,#DFEBF5,#FFF1E0
940,Chandler Pigge,Harvard,0.945106,1.15437,2.099476,1522,1.36241753412698,0.64031858649036,2.00273612061734,104.810243824407,102.474831345373,2.33541247903393,75,1897500,#FFF5EA,#FFEBD2,#FFF1E0
941,Jake Heidbreder,Fresno State,1.424,0.671429,2.095429,1876,1.76910956066897,0.410502670064237,2.1796122307332,102.037528348613,102.079143474355,-0.0416151257425001,-25,1688619,#FFF1DF,#FFF3E5,#FFF1E0
942,Nils Machowski,Wofford,2.63842,-0.544887,2.093533,1793,2.87191685412288,-0.17555251233733,2.69636434178555,108.404831068359,112.651752029446,-4.24692096108703,34,2106183,#FFE5C5,#E6EFF7,#FFF1E0
943,Sheldon Williams,Texas A&M-Corpus Christi,0.923269,1.16502,2.088289,1294,0.666885351993527,0.542203280134779,1.20908863212831,104.869866104296,101.168365227726,3.7015008765704,63,2305463,#FFF6EA,#FFEBD2,#FFF1E0
944,Brent Bland,Saint Peter's,1.27832,0.806088,2.084408,1544,2.82314527058519,0.417464202098261,3.24060947268345,100.377005476915,105.530102259253,-5.15309678233762,15,1700527,#FFF2E2,#FFF1E0,#FFF1E0
945,Xander Pintelon,Florida Atlantic,0.760158,1.32126,2.081418,1004,0.431382043742046,1.01374967190301,1.44513171564506,109.122035525873,101.074485990565,8.04754953530744,67,2550737,#FFF7EE,#FFE8CC,#FFF1E0
946,Elijah Perryman,Utah State,0.632621,1.44789,2.080511,782,2.35521730494481,1.79467393206596,4.14989123701077,111.995534959963,99.0566540136774,12.9388809462853,81,2531885,#FFF8F1,#FFE6C7,#FFF1E0
947,Trent Noah,Kentucky,0.796161,1.26959,2.065751,488,0.514202090834224,0.713295016683807,1.22749710751803,113.581680219001,91.9268862207205,21.6547939982805,66,2319783,#FFF7ED,#FFE9CE,#FFF1E0
948,Kael Combs,Iowa,0.861376,1.20221,2.063586,1334,1.33801997977426,0.727377740995651,2.06539772076991,116.459640648108,94.9896880892391,21.4699525588694,150,2118750,#FFF6EC,#FFEAD0,#FFF1E0
949,Isaac Garrett,Oakland,1.86546,0.195454,2.060914,1371,2.75023469467572,1.49590733330537,4.24614202798109,112.63177095056,112.800455702391,-0.168684751830672,-51,2474144,#FFECD6,#FFFBF7,#FFF1E0
950,Sean Newman Jr.,San Diego State,2.33118,-0.27707,2.05411,847,0.706336542276826,0.0181345395070484,0.724471081783874,114.08197652928,101.751685162841,12.3302913664387,79,2107458,#FFE8CB,#F2F7FB,#FFF1E0
951,Adrian McIntyre,San Diego,2.39387,-0.3464,2.04747,1322,3.41610094526159,-0.00952283543359467,3.406578109828,106.119488336447,111.249921968799,-5.13043363235188,-88,2170197,#FFE7CA,#EFF5FA,#FFF1E1
952,Aleksas Bieliauskas,Wisconsin,1.32606,0.717572,2.043632,1136,0.852570028675025,0.950087395481746,1.80265742415677,123.300486902673,101.64386632697,21.6566205757029,73,2491503,#FFF2E1,#FFF2E3,#FFF1E1
953,Riley Mulvey,Siena,1.42286,0.619977,2.042837,674,1.36954337217869,-0.523488885164388,0.846054487014302,111.048731682614,103.291770689999,7.7569609926154,94,1687490,#FFF1DF,#FFF4E7,#FFF1E1
954,Efe Demirel,Grand Canyon,0.229749,1.81267,2.042419,1226,0.753292666351317,0.974299865587104,1.72759253193842,108.009113492738,95.8499219167616,12.1591915759766,117,2478447,#FFFCF9,#FFE0B9,#FFF1E1
955,Joshua Ingram,Lehigh,1.01269,1.02535,2.03804,1903,1.25493244484638,0.520627463726721,1.77555990857311,101.372508758604,106.767938564278,-5.39542980567447,14,2099013,#FFF5E8,#FFEDD7,#FFF1E1
956,Jaden Jackson,South Dakota State,1.3255,0.706931,2.032431,1599,1.24532635172514,0.405981377568527,1.65130772929367,106.68656614874,106.906170429312,-0.219604280571706,22,2307448,#FFF2E1,#FFF3E3,#FFF1E1
957,Eli Shetlar,Drake,1.88328,0.146001,2.029281,1524,2.33946415260899,0.194659527351729,2.53412367996072,107.470755006903,108.819151042174,-1.34839603527135,-16,2133593,#FFECD5,#FFFCF9,#FFF1E1
958,Josh Holloway,Texas A&M,0.836001,1.1931,2.029101,780,0.566023129219968,1.06142207989164,1.62744520911161,116.292098916029,97.6146304517764,18.6774684642522,92,2106226,#FFF6EC,#FFEAD1,#FFF1E1
959,A'lahn Sumler,Charleston Southern,2.42411,-0.40453,2.01958,1544,2.96070232279426,-0.813240256579456,2.14746206621481,103.925358841026,108.314486075889,-4.38912723486224,25,1926381,#FFE7C9,#ECF3F9,#FFF1E1
960,Landon Wolf,Illinois State,1.74337,0.275017,2.018387,1184,1.53953844065422,0.148287874914764,1.68782631556898,109.516417258968,102.709080928934,6.80733633003412,74,1718531,#FFEED8,#FFFAF4,#FFF1E1
961,Wilson Dubinsky,Marshall,2.19811,-0.179803,2.018307,1032,1.55689922546253,-1.16667840585106,0.390220819611473,111.097102789103,105.222040108275,5.87506268082814,97,2153841,#FFE9CE,#F6F9FC,#FFF1E1
962,Davion Sykes,Southern Illinois,0.217344,1.79439,2.011734,1032,0.0184138751662903,0.781840363250701,0.800254238416991,103.177833051426,95.1675369038035,8.01029614762251,68,1890898,#FFFCFA,#FFE0BA,#FFF1E1
963,Ace Valentine,UMBC,2.52118,-0.511163,2.010017,1578,2.21427117673722,-1.47654466346303,0.737726513274184,108.518891447084,105.401275937261,3.11761550982257,229,2126088,#FFE6C7,#E7F0F8,#FFF1E1
964,David Fuchs,San Francisco,1.04624,0.962188,2.008428,1141,2.31634427338629,0.791607088197024,3.10795136158331,106.01009591768,104.99148419259,1.01861172508968,10,2125980,#FFF4E8,#FFEEDA,#FFF2E1
965,Elijah Saunders,Maryland,1.67157,0.32701,1.99858,1691,2.39626632437153,0.939533823521284,3.33580014789282,106.910790239242,106.890624163673,0.0201660755691169,-158,1890322,#FFEEDA,#FFF9F2,#FFF2E1
966,Javon Jackson,Murray State,1.82919,0.167641,1.996831,1504,2.26644712569805,0.261103116526557,2.52755024222461,112.263631631438,108.157875227903,4.1057564035347,69,1894497,#FFEDD6,#FFFCF8,#FFF2E1
967,Jackson Hicke,Princeton,2.01136,-0.0147811,1.9965789,1560,2.61296854522893,0.384743697384569,2.9977122426135,103.482823441838,109.730459894141,-6.24763645230346,-83,2124861,#FFEBD2,#FEFEFE,#FFF2E1
968,Christian Gurdak,Virginia Tech,0.343502,1.6434,1.986902,873,1.60783852821458,0.202551899353106,1.81039042756768,110.045704121092,95.2736654266204,14.7720386944718,59,2481295,#FFFBF7,#FFE3BF,#FFF2E1
969,Kalen Garry,South Dakota State,1.96,0.0260124,1.9860124,1474,2.24338883204192,-0.14129803389818,2.10209079814374,107.183971090995,108.699427599484,-1.51545650848977,6,1897865,#FFEBD3,#FFFEFE,#FFF2E1
970,Matthew Mors,South Dakota State,1.6963,0.28773,1.98403,1400,1.68219682490241,0.224528508968132,1.90672533387054,108.789771988911,107.215179566905,1.57459242200566,54,1687619,#FFEED9,#FFFAF3,#FFF2E1
971,Paul Djobet,Omaha,1.61135,0.370815,1.982165,1035,1.7568592228702,0.225054426561532,1.98191364943173,104.807208072014,108.526062572052,-3.71885450003735,17,2118687,#FFEFDB,#FFF8F0,#FFF2E1
972,Nojus Indrusaitis,Pittsburgh,1.66972,0.311016,1.980736,1252,2.47181611552338,1.27362411208607,3.74544022760945,110.297201772516,105.921089211149,4.37611256136692,-32,2264328,#FFEEDA,#FFF9F3,#FFF2E2
973,Eric Freeny,UCLA,0.237291,1.74151,1.978801,452,-0.972994264954083,-0.203133132878628,-1.17612739783271,118.462369468787,91.2292384208732,27.2331310479139,51,2321464,#FFFCF9,#FFE1BC,#FFF2E2
974,Chandler Jackson,Milwaukee,2.38442,-0.405796,1.978624,924,1.66108504375214,0.127168980969126,1.78825402472127,111.689094478181,112.208288805495,-0.519194327313621,27,1911366,#FFE7CA,#ECF3F9,#FFF2E2
975,Jalen Shelley,Loyola Marymount,0.500055,1.47787,1.977925,1317,0.663198392569042,0.913874646957771,1.57707303952681,103.630259351745,101.566133650866,2.06412570087904,24,2328171,#FFFAF4,#FFE5C6,#FFF2E2
976,Morgan Safford,Kent State,1.68257,0.295092,1.977662,1732,1.83851159375331,0.152535770035004,1.99104736378832,110.622936529131,106.865540404526,3.75739612460513,84,1321429,#FFEEDA,#FFF9F3,#FFF2E2
977,ND Okafor,Washington State,0.552696,1.423,1.975696,1244,0.477888269155856,1.61143111000611,2.08931937916197,110.901473339196,106.244912719906,4.65656061928941,19,1908910,#FFF9F2,#FFE6C8,#FFF2E2
978,AJ Bates,Louisiana Tech,1.94963,0.0259588,1.9755888,1724,1.83515989722782,-0.220429235860282,1.61473066136754,103.68302681535,104.292877054033,-0.60985023868263,49,2307384,#FFECD4,#FFFEFE,#FFF2E2
979,Andrew Holifield,Lamar,0.905909,1.0659,1.971809,1437,0.951912022407818,1.08256737979501,2.03447940220283,101.670205342535,108.772708728875,-7.10250338633933,-50,2331495,#FFF6EB,#FFECD6,#FFF2E2
980,Tyren Moore,Georgia Southern,3.15708,-1.19295,1.96413,1866,2.87136560243867,-0.488667859894552,2.38269774254412,108.35362360412,113.777426772884,-5.42380316876407,10,1895948,#FFE0B9,#C8DDEF,#FFF2E2
981,Cooper Bowser,Furman,1.47775,0.48,1.95775,1053,2.73265036525281,-0.0051824429715799,2.72746792228123,104.3414059617,107.000910348227,-2.65950438652693,-17,2146838,#FFF0DE,#FFF6EC,#FFF2E2
982,Nick Ellington,George Mason,-0.244283,2.19584,1.951557,622,0.0233850352781881,0.27064588698429,0.294030922262478,105.334400493234,94.7949363403734,10.539464152861,73,1936957,#F7FAFC,#FFD9AA,#FFF2E2
983,Michael Eley,Hampton,3.11626,-1.16981,1.94645,718,4.16051040536202,-0.280065115688161,3.88044528967386,108.398717009143,113.619694561238,-5.22097755209556,-15,1921725,#FFE0BA,#C9DDEF,#FFF2E2
984,Kaden Metheny,Liberty,3.10817,-1.17354,1.93463,1663,3.12606922148673,-0.974498862161334,2.1515703593254,115.182414049299,110.260410597247,4.92200345205274,126,1607446,#FFE0BA,#C9DDEF,#FFF2E2
985,Omaha Biliew,Wake Forest,1.00488,0.926477,1.931357,1119,1.02899514912576,0.959327369959597,1.98832251908536,113.460303499813,101.994995246757,11.4653082530551,34,2099049,#FFF5E8,#FFEFDB,#FFF2E2
986,Kayvaun Mulready,Georgetown,1.0031,0.927074,1.930174,878,1.3371314119525,1.82022120057521,3.15735261252771,110.161247843146,102.587615473695,7.57363236945112,-26,2313816,#FFF5E8,#FFEFDB,#FFF2E2
987,Melih Tunca,Penn State,2.12394,-0.193858,1.930082,1193,1.40085586185612,0.711136686508199,2.11199254836432,112.552722490851,111.766661101666,0.786061389185067,-80,2506625,#FFEAD0,#F6F9FC,#FFF2E2
988,Justin Wright,UNC Asheville,1.87781,0.0478797,1.9256897,1656,1.41312320952076,-0.107081152876349,1.30604205664441,105.283516187713,106.9760701726,-1.6925539848867,24,1611880,#FFECD5,#FFFEFD,#FFF2E2
989,Mike Williams III,Seton Hall,0.261989,1.66207,1.924059,1152,0.848952426154929,1.31083351410163,2.15978594025656,106.085839945392,93.0528664013493,13.0329735440424,44,2098797,#FFFCF9,#FFE2BF,#FFF2E2
990,Jo'el Emanuel,William & Mary,1.87609,0.0442142,1.9203042,1218,0.860069578901305,0.0798666114499201,0.939936190351225,112.762385514538,105.736955027944,7.02543048659414,84,1934520,#FFECD5,#FFFEFD,#FFF2E2
991,Tyrell Ward,VCU,0.552195,1.34965,1.901845,680,0.141223468665077,0.216699850885984,0.357923319551061,111.359879351427,95.8669788930959,15.4929004583315,94,1912215,#FFF9F2,#FFE8CB,#FFF2E3
992,Sincere Malone,Nicholls State,0.736315,1.16463,1.900945,1800,1.58699238718348,0.625787452920344,2.21277984010383,101.735784674637,107.126269934217,-5.3904852595807,-53,1936951,#FFF7EE,#FFEBD2,#FFF2E3
993,Styles Phipps,Pepperdine,1.67171,0.22059,1.8923,1800,2.87671545107133,1.07890865609418,3.95562410716551,100.082086555128,111.850876203265,-11.7687896481375,-203,2283671,#FFEEDA,#FFFBF6,#FFF2E3
994,Jaiun Simon,Dayton,0.484441,1.39173,1.876171,1012,1.24920993125283,1.02565352319396,2.27486345444679,107.487461141306,96.0925762243887,11.3948849169173,43,2119734,#FFFAF4,#FFE7C9,#FFF2E3
995,Tahlan Pettway,Western Carolina,2.15376,-0.28496,1.8688,1052,2.71617064019561,-0.421269634450151,2.29490100574546,108.998038958721,108.549979790189,0.4480591685319,34,2532787,#FFEACF,#F1F6FB,#FFF2E3
996,Achor Achor,Mississippi State,0.463263,1.40225,1.865513,1032,-0.273937782126579,2.43495569805052,2.16101791592394,110.039075442972,103.966242866616,6.0728325763564,-80,1894336,#FFFAF4,#FFE7C9,#FFF2E3
997,Jaylen Smith,East Tennessee State,1.55766,0.307077,1.864737,1326,0.555046790027364,0.322238840514724,0.877285630542087,110.387947705185,105.672107158283,4.71584054690191,130,2107334,#FFEFDC,#FFF9F3,#FFF2E3
998,Zyree Collins,Austin Peay,1.08587,0.777917,1.863787,1552,1.00456688385613,0.6147142042814,1.61928108813753,108.681493414301,104.521829390479,4.15966402382151,148,2474113,#FFF4E7,#FFF1E1,#FFF2E3
999,Kevair Kennedy,Merrimack,1.42416,0.433196,1.857356,1986,1.97720690216841,-0.153040193257589,1.82416670891082,104.758821792918,103.563757580117,1.19506421280076,110,2566998,#FFF1DF,#FFF7EE,#FFF2E3
1000,Anias Futrell,Lindenwood,0.773153,1.08415,1.857303,1768,1.24885832200078,0.880093539081165,2.12895186108195,99.5891817846185,105.36164685165,-5.7724650670315,45,2150135,#FFF7EE,#FFECD5,#FFF2E3
1001,Brandon Noel,Ohio State,1.60955,0.243909,1.853459,525,0.857186808496609,-0.22773918019884,0.629447628297769,119.301605977976,104.040934818852,15.2606711591246,62,1608265,#FFEFDB,#FFFAF5,#FFF3E3
1002,Elijah Elliott,New Mexico State,1.78947,0.063081,1.852551,945,1.23001897682766,0.198315217261304,1.42833419408897,112.00295497592,108.010694302626,3.9922606732935,79,1602759,#FFEDD7,#FFFDFC,#FFF3E3
1003,Adam Hinton,Cornell,2.8537,-1.00127,1.85243,1190,3.04634131001317,-0.155482490334472,2.8908588196787,117.720442856463,116.335227256885,1.38521559957783,75,1936762,#FFE3C0,#D1E2F1,#FFF3E3
1004,Enel St. Bernard,Indiana State,0.152543,1.69935,1.851893,886,-0.0597486813742223,1.60848224027149,1.54873355889727,104.959638428058,104.165926473228,0.793711954830334,0,2503126,#FFFDFB,#FFE2BD,#FFF3E3
1005,Marcus Banks,Massachusetts,2.15006,-0.301449,1.848611,1898,2.7164094392872,-0.45079854691349,2.26561089237371,106.574398073555,107.648522544683,-1.0741244711276,65,1725592,#FFEACF,#F1F6FB,#FFF3E3
1006,Grant Asman,Lipscomb,0.745721,1.09244,1.838161,1532,1.69344352003898,0.89238198612973,2.58582550616871,105.746687582226,105.437943713079,0.308743869146877,28,1726242,#FFF7EE,#FFECD5,#FFF3E4
1007,Tamario Adley,Central Michigan,2.07273,-0.239056,1.833674,1470,2.23934153628663,0.771637949348605,3.01097948563523,105.893002668569,112.66040794478,-6.76740527621147,-62,2138717,#FFEAD1,#F4F8FB,#FFF3E4
1008,Yaphet Moundi,San Jose State,0.605991,1.22735,1.833341,544,1.28864846552303,0.565386282493153,1.85403474801618,106.54131545034,108.862178591193,-2.32086314085356,-17,2297038,#FFF9F1,#FFEACF,#FFF3E4
1009,Gus Yalden,Vermont,2.28426,-0.45146,1.8328,1283,3.43547756798552,-0.687911024925897,2.74756654305963,107.115324159842,109.810147846958,-2.69482368711593,190,2093088,#FFE8CC,#EAF2F9,#FFF3E4
1010,Austin Williford,Saint Joseph's,0.496409,1.33584,1.832249,1344,0.750255226882549,0.91887131242871,1.66912653931126,106.258837337806,99.4835307348441,6.77530660296197,52,2486700,#FFFAF4,#FFE8CB,#FFF3E4
1011,Orlando Lovejoy,Detroit,1.38577,0.441006,1.826776,1654,1.8602639510696,0.920773551215168,2.78103750228477,105.092528953172,109.043549338699,-3.95102038552699,-58,1930434,#FFF1E0,#FFF7EE,#FFF3E4
1012,Raysean Seamster,UT Arlington,0.422262,1.40442,1.826682,1516,0.560340839559598,1.00796335672718,1.56830419628678,100.787841704118,100.61826917211,0.169572532008555,29,2299492,#FFFAF5,#FFE7C9,#FFF3E4
1013,Peter Bandelj,Cal Poly,2.12534,-0.299128,1.826212,1764,1.82646715250625,-0.257737831696862,1.56872932080939,105.651834004074,109.378001695716,-3.72616769164149,-11,2318756,#FFEAD0,#F1F6FB,#FFF3E4
1014,Sam Silverstein,Illinois-Chicago,0.741152,1.07859,1.819742,1133,0.22380738534213,1.02023480600444,1.24404219134657,108.550719406425,102.614193036963,5.93652636946147,14,1605350,#FFF7EE,#FFECD5,#FFF3E4
1015,Kolton Mitchell,Idaho,2.01854,-0.200752,1.817788,1584,1.78104042467104,-0.0366644134290907,1.74437601124195,106.875216760547,107.121104712095,-0.245887951547918,55,2092791,#FFEBD2,#F5F9FC,#FFF3E4
1016,Samuel Dada,Western Carolina,1.72871,0.0871742,1.8158842,1004,1.8261638025099,1.04398092541434,2.87014472792424,112.766709951944,112.877181168458,-0.110471216514041,33,2473112,#FFEED9,#FFFDFB,#FFF3E4
1017,Dasonte Bowen,Saint Bonaventure,1.71392,0.101845,1.815765,1900,2.00572828420326,0.160148431110947,2.16587671531421,111.182229664314,107.310970327091,3.87125933722308,40,1896057,#FFEED9,#FFFDFB,#FFF3E4
1018,Thierry Darlan,Santa Clara,0.68675,1.12884,1.81559,1034,0.713726354983466,1.20631582829754,1.92004218328101,117.819616828592,102.549568500828,15.2700483277635,120,2536840,#FFF8EF,#FFEBD3,#FFF3E4
1019,Jackson Paveletzke,Ohio,2.97508,-1.16003,1.81505,1952,3.42300237568865,-0.509719704813714,2.91328267087494,106.569550019494,112.537175647829,-5.96762562833468,-92,1889966,#FFE2BD,#CADEEF,#FFF3E4
1020,Brayden Fagbemi,UC Davis,0.889933,0.918608,1.808541,1380,0.993921742083912,0.473339426802805,1.46726116888672,102.0469773952,105.055605760322,-3.00862836512168,-4,2153918,#FFF6EB,#FFEFDB,#FFF3E4
1021,Roberts Blums,Davidson,1.9416,-0.136322,1.805278,1066,3.13352999953302,-0.27902906283795,2.85450093669507,108.403199579629,102.506689986393,5.896509593236,65,2306471,#FFECD4,#F8FBFD,#FFF3E4
1022,Elijah Malone,Colorado,0.469399,1.33191,1.801309,700,0.0615113888518432,0.827812018898988,0.889323407750831,112.883288569423,103.249696274681,9.63359229474179,21,2317075,#FFFAF4,#FFE8CB,#FFF3E4
1023,DJ Richards,McNeese State,2.11732,-0.316907,1.800413,1163,0.457247144534374,-0.487406588573884,-0.0301594440395099,111.441014849246,101.818472639408,9.62254220983851,202,1908588,#FFEAD0,#F0F6FA,#FFF3E4
1024,Jared Turner,Old Dominion,1.49498,0.30512,1.8001,1187,0.645510060333439,0.0113795551625281,0.656889615495968,105.029600971542,107.731919663489,-2.7023186919467,14,1889834,#FFF0DE,#FFF9F3,#FFF3E4
1025,Timotej Malovec,Miami (Fla.),1.30777,0.492125,1.799895,846,0.664791060844527,0.0982106459579603,0.763001706802487,119.266008077772,99.6660473597753,19.5999607179962,177,2507187,#FFF2E2,#FFF6EC,#FFF3E4
1026,Jose Roberto Tanchyn,UMBC,0.518732,1.28096,1.799692,910,-0.343305936469419,0.230167520030349,-0.113138416439069,111.148688737172,103.139439124382,8.00924961278973,183,2161207,#FFF9F3,#FFE9CD,#FFF3E4
1027,TJ Hurley,Vermont,2.53474,-0.735384,1.799356,1626,2.88137147955991,-1.49311860148579,1.38825287807412,105.900652561194,107.960916714347,-2.06026415315292,131,1925054,#FFE6C7,#DDEAF5,#FFF3E4
1028,Torey Alston,Middle Tennessee,0.591672,1.19814,1.789812,1457,1.02921841868214,1.04039749040652,2.06961590908867,105.828133492878,105.474990315891,0.353143176987425,-9,2110420,#FFF9F2,#FFEAD0,#FFF3E4
1029,Tom Beattie,UC San Diego,0.510693,1.27747,1.788163,1780,2.0640078649898,0.33949705462908,2.40350491961888,101.150213928934,98.8101806602622,2.34003326867173,91,2114815,#FFFAF3,#FFE9CD,#FFF3E4
1030,Michael Cooper,Wright State,2.795,-1.00749,1.78751,1254,2.28922363371913,-0.439436201421736,1.8497874322974,113.380804737624,109.263448306745,4.11735643087858,90,2472209,#FFE3C1,#D1E2F1,#FFF3E4
1031,Harlan Obioha,West Virginia,-0.786395,2.57029,1.783895,1028,0.122492882589836,0.684541131798871,0.807034014388707,103.142565450618,87.8515766529957,15.2909887976223,84,1925357,#E7F0F8,#FFD39C,#FFF3E4
1032,Davion Hill,Ball State,1.86158,-0.0791634,1.7824166,1294,1.90526117571474,0.621238594249369,2.52649976996411,102.018781452126,109.332386572681,-7.31360512055561,-45,2506666,#FFECD6,#FBFCFD,#FFF3E4
1033,Tey Barbour,Harvard,2.0201,-0.238997,1.781103,1540,2.52419839006841,-0.248436265709234,2.27576212435917,106.786045728109,103.989855913128,2.79618981498169,88,2292721,#FFEBD2,#F4F8FB,#FFF3E4
1034,Ryan Kalambay,Detroit,-0.0778642,1.85791,1.7800458,1042,-0.228405708889171,1.45996415316634,1.23155844427717,108.173472370599,104.369832035731,3.80364033486851,37,2319571,#FCFDFE,#FFDFB7,#FFF3E4
1035,Aidan Hadaway,Ohio,1.32584,0.454063,1.779903,1718,1.46138117942136,0.625780872152054,2.08716205157342,107.047380331419,109.577153809407,-2.5297734779878,-2,1916861,#FFF2E1,#FFF7ED,#FFF3E4
1036,Keaton Norris,Samford,1.64264,0.133552,1.776192,1577,1.63662254320591,-0.610220669214263,1.02640187399164,108.552032513299,106.172652493886,2.37938001941265,103,1702441,#FFEFDA,#FFFCF9,#FFF3E4
1037,Jaylin Henderson,Portland State,0.764627,1.01066,1.775287,1854,1.25131267213298,0.606379197948105,1.85769187008109,102.263430193495,100.905165887722,1.35826430577326,86,2107459,#FFF7EE,#FFEDD8,#FFF3E5
